ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER BOTTLED GAS,0.7771177999999999,8.0,69.50883632522955,452.72687059960106,1035.7991233173495,4.1827048031427255e-11,0.5198,0.5198,0.5198,0.5198,0.0,0.6035971275528262,0.0,0.0,0.0,0.0,0.0,0.11200662420392399,0.0,0.1963288796121164,0.1044254572874973,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,12.277266999999998,25.532666666666668,57765.38580908836,60084.86337567265,93.37632411450357,6.3772223004523845,12.277266999999998,12.277266999999998,12.277266999999998,12.277266999999998,0.0,61.060191035279814,0.0,0.7076857656246507,0.0,0.0148545225376595,0.1346177088210921,0.0671914705044699,0.1526091393078726,4.524160668735054,0.16701749454914788,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER OTHER,5.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,8.2038902,3.0,22017.753212310003,4905.339369346374,3401.680784950794,5.246076923076918e-10,6.8199,6.8199,6.8199,6.8199,0.0,5.559743944152151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5466593939981217,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER WOOD,0.0263662,1.0,0.59285616,1.1800780797248472e-11,1.5578698837532378e-11,1.084943774282888,0.0013,0.0013,0.0013,0.0013,0.0,0.0,0.0,7.185212911806254e-06,0.0,0.0,0.0,0.0,0.0001235036454353,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 ATTACHED,OWNER WOOD,0.0312956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER BOTTLED GAS,2.1928128,6.1259999999999994,33635.06940100152,2008.0322855193058,1196.5601917840208,126.12675200009194,2.128229,2.128229,2.128229,2.128229,0.0,1.6490541943738122,0.0,0.0,0.0,0.0,0.0,0.0,0.8240389793090659,0.0,0.0,0.17848051521428102
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER ELECTRICITY,1.2178856,12.462,14762.13916402407,1259.04820989038,1.348469939490078e-09,8.934414791618693,1.2178856,1.2178856,1.2178856,1.2178856,0.0,0.836340011808953,0.0,0.14053050069746617,0.0,0.0,0.0,0.0,0.4388014408611242,0.0502796938964927,0.4724892971846397,0.3627355465467599
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER FUEL OIL,0.005296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER OTHER,0.0349378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER UTILITY GAS,21.1509042,18.038,126109.74986758795,24126.757863758477,16600.1419282541,3.891700791231088e-09,21.0534578,21.0534578,21.0534578,21.0534578,1.2966471300474016,9.031491362157185,0.0,2.454847581017471,0.0,0.0,0.0,1.2259865589016896,1.692661623675235,7.508853921141859,0.0473776659777677,1.3301503047810002
NV,32,32001,Churchill County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER WOOD,2.2707185999999995,6.154,14131.307975954402,2289.422866624021,1108.8373154110732,2589.3281396190114,2.220658,2.220658,2.220658,2.220658,0.0,0.8435802436574493,0.0,0.6267166575742681,0.0,0.0,0.0,0.0,0.3111170982237042,0.0,0.4698565647368883,0.0
NV,32,32001,Churchill County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER BOTTLED GAS,1.5351616000000001,1.436,12788.86593809334,722.0394124144344,866.1001085668847,1.9351296666666658e-10,1.1610778000000002,1.1610778000000002,1.1610778000000002,1.1610778000000002,0.0,0.0,0.0,0.057378653146433804,0.0,0.0,0.0,0.0,0.0,0.0,1.2573654541107306,0.0
NV,32,32001,Churchill County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER ELECTRICITY,3.5922993333333335,5.154,14137.060952901289,1737.2439570274296,3.92742522476254e-09,162.08591249152812,1.464241,1.464241,1.464241,1.1125409999999998,0.0,1.2513168611797254,0.0,0.16838146421721256,0.0,0.0,0.0,0.0,0.0,1.1063637901854204,1.301359804307714,0.3346383978910795
NV,32,32001,Churchill County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER FUEL OIL,1.1748584,2.0,-3122.5704540799998,526.8550831699617,7.861537307358736e-10,42.56400449685209,0.8239,0.8239,0.8239,0.8239,0.0,0.5135822955385035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8558799785180669
NV,32,32001,Churchill County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER OTHER,18.4248796,1.324,301727.4131217279,56949.13918473946,42687.36701920581,24390.323281081957,16.2360796,16.2360796,16.2360796,16.2360796,0.0,33.99759581544215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00298617388484,0.0
