ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER ELECTRICITY,5.264115,3.0,34212.8483781,6251.351912339343,1.3133866887898866e-09,1.0708048780487805e-10,4.3903,4.3903,4.3903,4.3903,0.0,2.7966162056592667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345959692318106,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER OTHER,1.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER SOLAR,3.6542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER UTILITY GAS,13.306686599999999,6.872,132057.13091533317,24457.220116019336,0.0,6.474270749999998e-10,11.6800698,11.6800698,0.0,11.6800698,0.0,6.151824148771987,0.0,0.0,6.883944890770403,0.0,0.0,0.0,0.0,0.0,2.2931746238703368,1.0172287414608043
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER 1 DETACHED,OWNER WOOD,3.294944,7.9719999999999995,49104.0442929312,5132.943001734151,1671.4135582225158,8855.435348977342,3.128813,3.128813,3.128813,3.128813,0.0,3.4163368774084883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665389839688844,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,0.7874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,5.1218,3.0,58394.05154400001,2692.523888231815,4875.126121992001,1.7072666666666667e-10,5.1218,5.1218,5.1218,5.1218,0.0,3.1207575056966674,0.099146908949188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.559461128495623,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2000-19,OWNER MOBILE_TRAILER,OWNER WOOD,0.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2020+,OWNER 1 DETACHED,OWNER BOTTLED GAS,0.2215525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2020+,OWNER 1 DETACHED,OWNER ELECTRICITY,0.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2020+,OWNER 1 DETACHED,OWNER UTILITY GAS,0.925505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER 2020+,OWNER MOBILE_TRAILER,OWNER ELECTRICITY,6.7732,1.0,45242.0364312,4743.377717087658,4392.739895040001,4.5154666666666656e-10,6.7732,6.7732,6.7732,6.7732,0.0,14.22544008745779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3953586154102218
WY,56,56001,Albany County,0-100%,OWN,OWNER 2020+,OWNER MOBILE_TRAILER,OWNER UTILITY GAS,2.7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 ATTACHED,OWNER NONE,1.1846820999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 ATTACHED,OWNER UTILITY GAS,0.077796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER BOTTLED GAS,0.599446,4.0,1385.4800327639996,1048.9236586320453,1838.7140171387257,837.2744352000001,0.5164,0.5164,0.5164,0.5164,0.0,0.6149775407607867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11959576804798361,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER ELECTRICITY,0.7456529999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER OTHER,9.8557,3.0,64048.405768920005,9528.290623801018,13653.662978051896,1.403820238003054e-09,9.8557,9.8557,9.8557,9.8557,0.0,4.337837181804528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62565928276087
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER UTILITY GAS,29.750697,33.36,294220.8040854891,34298.742688379556,39853.86517322645,36.43400000166858,28.764596999999995,28.764596999999995,28.764596999999995,28.764596999999995,0.0,21.647846573798294,0.0,0.0,0.0,0.0,3.334399065958209,7.769116782491035,0.0,0.0,6.934895131626493,14.485902005494378
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER WOOD,0.1831718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 2 UNIT,OWNER UTILITY GAS,8.2974,2.0,2.7657999999999997e-09,0.0,0.0,2.7657999999999997e-09,8.2974,0.0,0.0,8.2974,0.0,5.369826081879641,0.0,0.0,0.0,0.0,0.0,0.0,0.0156349922926628,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,OWN,OWNER BEFORE 1940,OWNER 3-4 UNIT,OWNER UTILITY GAS,6.3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 1 ATTACHED,RENTER ELECTRICITY,1.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 1 ATTACHED,RENTER UTILITY GAS,17.0972656,11.0,140756.88808548,621.4260266783683,688.7519999999998,5.876427601809953e-10,16.8893,1.9132,1.9132,16.8893,0.0,30.674642804775658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32963873638952,2.4489210605747536
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER BOTTLED GAS,18.4125,7.0,42979.96925510405,4579.513993476559,22419.242712902953,2.560341432225064e-10,16.4098,2.092,2.092,16.4098,0.0,17.731343026578834,3.241154114392009,0.0,0.0,0.0,2.6304367305078706,0.0,0.0,0.6225523926448507,12.094421291604753,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER ELECTRICITY,30.9839628,10.877,142472.18441343665,11210.415407585157,7790.922087057825,5.896299318181818e-10,6.0501628,6.0501628,6.0501628,6.0501628,0.7715192931507746,2.8018946897385613,0.0,0.0,0.0,7.027823615014106,0.821535325366312,6.233364071361062,1.3982644358793155,0.3483101871228163,2.0901231575840207,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 1 DETACHED,RENTER UTILITY GAS,90.4008396,25.634,358282.78624237614,53738.71215346995,10901.888681475233,1.5258484913690471e-09,66.97724219999999,57.6443,24.1878,66.97724219999999,48.080894508486196,62.832031526269404,0.0,5.4843449083273335,0.0,0.0,0.0,0.0,0.0,15.95481079751877,8.550098547338193,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 10-19 UNIT,RENTER ELECTRICITY,6.418228299999999,4.0,18628.953330480002,1427.530618883328,4997.899287360001,3.669666666666665e-10,5.504499999999999,5.504499999999999,5.504499999999999,5.504499999999999,0.0,9.358942403119634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472675227343638,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 10-19 UNIT,RENTER NONE,0.0121999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 2 UNIT,RENTER ELECTRICITY,1.0659898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 2 UNIT,RENTER UTILITY GAS,25.545982600000002,8.308,245355.46272423305,9427.346705167936,9714.836142325441,1.496444565e-09,20.1767826,20.1767826,20.1767826,20.1767826,0.0,32.59164972496475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91775782157055,6.322864137297431
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 20-49 UNIT,RENTER ELECTRICITY,16.9043728,1.718,201192.43889166,0.0,4.7453370285714275e-09,3.954447523809523e-10,16.9043728,0.0,16.9043728,16.9043728,0.0,16.3827768883299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.953105395273976,0.0
WY,56,56001,Albany County,0-100%,REN,RENTER 1940-59,RENTER 3-4 UNIT,RENTER ELECTRICITY,4.952352399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
