ABV,STATE,FIP,NAME,FPL150,TEN,TEN-YBL6,TEN-BLD,TEN-HFL,UNITS,FREQUENCY,HINCP*UNITS,ELEP*UNITS,GASP*UNITS,FULP*UNITS,HINCP UNITS,ELEP UNITS,GASP UNITS,FULP UNITS,WHITE ALONE HISPANIC OR LATINO,WHITE ALONE NOT HISPANIC OR LATINO,BLACK OR AFRICAN AMERICAN ALONE,AMERICAN INDIAN AND ALASKA NATIVE ALONE,ASIAN ALONE,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE,SOME OTHER RACE ALONE,TWO OR MORE RACES,LESS THAN HIGH SCHOOL,HIGH SCHOOL,ASSOCIATES OR SOME COLLEGE,BACHELORS OR HIGHER
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 1 DETACHED,OWNER UTILITY GAS,145.5476212,32.28,937193.6756073076,426372.4245575119,386987.26465893874,28207.66421000385,144.8322212,144.8322212,139.56243640000002,144.8322212,0.0,191.26832932468145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6184707086680485,58.89374969936891
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 2 UNIT,OWNER ELECTRICITY,2.3769749,2.154,18210.045105410896,3308.5937628456477,616.9454163365517,1.4356011111111107e-10,1.2920409999999998,1.2920409999999998,1.2920409999999998,1.2920409999999998,0.0,1.2312085290264088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3545440048327113,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 2 UNIT,OWNER FUEL OIL,0.3676307999999999,1.436,4619.53831121484,216.69820593027168,1.8608343266840552e-09,612.210711278877,0.36668259999999986,0.36668259999999986,0.36668259999999986,0.36668259999999986,0.0,0.566719536719353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1476863868481782,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 2 UNIT,OWNER UTILITY GAS,5.4375852,2.154,39112.6007501643,3790.075382872827,4312.195821393958,2.5901131999999995e-10,3.8851698000000003,3.8851698000000003,3.8851698000000003,3.8851698000000003,0.0,3.319539798865839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507149972350078,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 2 UNIT,OWNER WOOD,1.7108466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 3-4 UNIT,OWNER FUEL OIL,0.9361,2.0,1722.615540960015,3332.4350803925986,3.2591490086287333e-10,1297.0441857272288,0.9361,0.9361,0.9361,0.9361,0.0,1.4609474718596438,0.0,0.0,0.0,0.0,0.0,0.0,0.0979160283373647,0.0,0.1580709370004891,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 3-4 UNIT,OWNER UTILITY GAS,0.0583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 3-4 UNIT,OWNER WOOD,2.1822715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 5-9 UNIT,OWNER ELECTRICITY,0.0578,1.0,410.7398628,126.8668626896593,19.592148131500497,6.4222222222222214e-12,0.0578,0.0578,0.0578,0.0578,0.0,0.0732773738433378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023446642306748
RI,44,44001,Bristol County,0-100%,OWN,OWNER BEFORE 1940,OWNER 5-9 UNIT,OWNER FUEL OIL,0.1119999999999999,1.0,299.39341163999995,41.80601465330727,4.035084568728548e-11,78.73958425809322,0.0668,0.0668,0.0668,0.0668,0.0,0.0847809856390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271274656886726
